position_id,amount0,amount1,current,timestamp,type,owner,prices_token0_usd,prices_token0_eth,prices_token0_token1,prices_token0_token_key,prices_token1_usd,prices_token1_eth,prices_token1_token0,prices_token1_token_key
699092_0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,0.0,0.0,True,1745830644,unclaimed-fees-state,0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,15.05187301,0.00832846392405364,0.008328463924,token0,1807.280808,1,120.0701605,token1
625108_0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,0.0,0.0,True,1745830644,unclaimed-fees-state,0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,15.05187301,0.00832846392405364,0.008328463924,token0,1807.280808,1,120.0701605,token1
711270_0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,0.0,0.0,True,1745830644,unclaimed-fees-state,0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,15.05187301,0.00832846392405364,0.008328463924,token0,1807.280808,1,120.0701605,token1
735437_0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,0.0,0.0,True,1745830644,unclaimed-fees-state,0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,15.05187301,0.00832846392405364,0.008328463924,token0,1807.280808,1,120.0701605,token1
374486_0x84754ff267164b75413ad01f35429e52125c0cdf,202.07510824081572,1.1579621192571625,True,1745830649,unclaimed-fees-state,0x84754ff267164b75413ad01f35429e52125c0cdf,15.05187301,0.00832846392405364,0.008328463924,token0,1807.280808,1,120.0701605,token1
952530_0x75e126db7f730fada6c3b879413bea339a357e50,2308.590054,1.2667849352157636,True,1745830609,unclaimed-fees-state,0x75e126db7f730fada6c3b879413bea339a357e50,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
951560_0x75e126db7f730fada6c3b879413bea339a357e50,14672.094908,8.376943053295168,True,1745830609,unclaimed-fees-state,0x75e126db7f730fada6c3b879413bea339a357e50,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
951565_0x75e126db7f730fada6c3b879413bea339a357e50,0.0,0.0,True,1745830618,unclaimed-fees-state,0x75e126db7f730fada6c3b879413bea339a357e50,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
318480_0x75e126db7f730fada6c3b879413bea339a357e50,0.0,0.0,True,1745830618,unclaimed-fees-state,0x75e126db7f730fada6c3b879413bea339a357e50,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
362603_0x75e126db7f730fada6c3b879413bea339a357e50,0.0,0.0,True,1745830618,unclaimed-fees-state,0x75e126db7f730fada6c3b879413bea339a357e50,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
919977_0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,1213.83026,0.5889249109353103,True,1745830626,unclaimed-fees-state,0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
21538_0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,0.0,0.0,True,1745830627,unclaimed-fees-state,0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
930216_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,1.277534,0.000696910218446796,True,1745830638,unclaimed-fees-state,0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
211040_0xc76cadbbbbbc4dc6299aedb5202ae0c33b59f0a7,0.0,0.0,True,1745830641,unclaimed-fees-state,0xc76cadbbbbbc4dc6299aedb5202ae0c33b59f0a7,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
809534_0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,0.0,0.0,True,1745830646,unclaimed-fees-state,0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
871002_0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,11.851309,0.004923650732774987,True,1745830646,unclaimed-fees-state,0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
97260_0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,0.0,0.0,True,1745830647,unclaimed-fees-state,0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
709568_0x84754ff267164b75413ad01f35429e52125c0cdf,304.432077,0.1765656350712512,True,1745830648,unclaimed-fees-state,0x84754ff267164b75413ad01f35429e52125c0cdf,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
252234_0x84754ff267164b75413ad01f35429e52125c0cdf,0.0,0.0,True,1745830650,unclaimed-fees-state,0x84754ff267164b75413ad01f35429e52125c0cdf,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
252082_0x84754ff267164b75413ad01f35429e52125c0cdf,0.0,0.0,True,1745830650,unclaimed-fees-state,0x84754ff267164b75413ad01f35429e52125c0cdf,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
356393_0x077490ea44ead91c83d019b96cb9792ec04175cf,0.0,0.0,True,1745830655,unclaimed-fees-state,0x077490ea44ead91c83d019b96cb9792ec04175cf,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
222715_0x077490ea44ead91c83d019b96cb9792ec04175cf,0.0,0.0,True,1745830655,unclaimed-fees-state,0x077490ea44ead91c83d019b96cb9792ec04175cf,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
361671_0x077490ea44ead91c83d019b96cb9792ec04175cf,0.0,0.0,True,1745830655,unclaimed-fees-state,0x077490ea44ead91c83d019b96cb9792ec04175cf,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
452204_0x85e01add9bcc25918c330c42deea69ce5be3ec5d,0.0,0.0,True,1745830672,unclaimed-fees-state,0x85e01add9bcc25918c330c42deea69ce5be3ec5d,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
2320_0x85e01add9bcc25918c330c42deea69ce5be3ec5d,0.0,0.0,True,1745830672,unclaimed-fees-state,0x85e01add9bcc25918c330c42deea69ce5be3ec5d,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
30536_0x85e01add9bcc25918c330c42deea69ce5be3ec5d,0.0,0.0,True,1745830672,unclaimed-fees-state,0x85e01add9bcc25918c330c42deea69ce5be3ec5d,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
48665_0x85e01add9bcc25918c330c42deea69ce5be3ec5d,0.0,0.0,True,1745830672,unclaimed-fees-state,0x85e01add9bcc25918c330c42deea69ce5be3ec5d,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
359814_0x85e01add9bcc25918c330c42deea69ce5be3ec5d,0.0,0.0,True,1745830672,unclaimed-fees-state,0x85e01add9bcc25918c330c42deea69ce5be3ec5d,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
963546_0xaff0915364800bd6a97f1d7a23f58ee4b1225053,0.0,0.0,True,1745830687,unclaimed-fees-state,0xaff0915364800bd6a97f1d7a23f58ee4b1225053,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
952665_0xaff0915364800bd6a97f1d7a23f58ee4b1225053,0.0,0.0,True,1745830687,unclaimed-fees-state,0xaff0915364800bd6a97f1d7a23f58ee4b1225053,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
969004_0xaff0915364800bd6a97f1d7a23f58ee4b1225053,0.0,0.0,True,1745830687,unclaimed-fees-state,0xaff0915364800bd6a97f1d7a23f58ee4b1225053,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
243922_0x965f166c972ac0ce323a9f017b11c5944eb96fd8,0.0,0.0,True,1745830690,unclaimed-fees-state,0x965f166c972ac0ce323a9f017b11c5944eb96fd8,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
611017_0x965f166c972ac0ce323a9f017b11c5944eb96fd8,0.0,0.0,True,1745830690,unclaimed-fees-state,0x965f166c972ac0ce323a9f017b11c5944eb96fd8,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
252019_0x965f166c972ac0ce323a9f017b11c5944eb96fd8,0.0,0.0,True,1745830690,unclaimed-fees-state,0x965f166c972ac0ce323a9f017b11c5944eb96fd8,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
242911_0x965f166c972ac0ce323a9f017b11c5944eb96fd8,0.0,0.0,True,1745830690,unclaimed-fees-state,0x965f166c972ac0ce323a9f017b11c5944eb96fd8,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
452633_0x965f166c972ac0ce323a9f017b11c5944eb96fd8,0.0,0.0,True,1745830690,unclaimed-fees-state,0x965f166c972ac0ce323a9f017b11c5944eb96fd8,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
870974_0xb515c3052193d329b34dccfc9e25750b7df0c40b,0.0,0.0,True,1745830692,unclaimed-fees-state,0xb515c3052193d329b34dccfc9e25750b7df0c40b,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
850805_0xb515c3052193d329b34dccfc9e25750b7df0c40b,0.0,0.0,True,1745830692,unclaimed-fees-state,0xb515c3052193d329b34dccfc9e25750b7df0c40b,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
191235_0xbf246450f226f236ffd523dd527d28c5a852d6dd,122869.161266,44.2592839004708,True,1745830708,unclaimed-fees-state,0xbf246450f226f236ffd523dd527d28c5a852d6dd,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
371950_0xbf246450f226f236ffd523dd527d28c5a852d6dd,0.0,0.0,True,1745830716,unclaimed-fees-state,0xbf246450f226f236ffd523dd527d28c5a852d6dd,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
236748_0xbf246450f226f236ffd523dd527d28c5a852d6dd,0.0,0.0,True,1745830716,unclaimed-fees-state,0xbf246450f226f236ffd523dd527d28c5a852d6dd,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
268830_0xbf246450f226f236ffd523dd527d28c5a852d6dd,0.0,0.0,True,1745830716,unclaimed-fees-state,0xbf246450f226f236ffd523dd527d28c5a852d6dd,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
347024_0xbf246450f226f236ffd523dd527d28c5a852d6dd,0.0,0.0,True,1745830716,unclaimed-fees-state,0xbf246450f226f236ffd523dd527d28c5a852d6dd,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
189539_0xbf246450f226f236ffd523dd527d28c5a852d6dd,0.0,0.0,True,1745830716,unclaimed-fees-state,0xbf246450f226f236ffd523dd527d28c5a852d6dd,1.0,0.0005533174456030549,0.0005533174456,token0,1807.280808,1,1807.280808,token1
750521_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,0.9473298503343712,0.00049935426763276,True,1745830638,unclaimed-fees-state,0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,0.957069716,0.0005295633705284438,0.0005295633705,token0,1807.280808,1,1888.348129,token1
580006_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,0.0,0.0,True,1745830639,unclaimed-fees-state,0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,0.957069716,0.0005295633705284438,0.0005295633705,token0,1807.280808,1,1888.348129,token1
328585_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,0.0,0.0,True,1745830639,unclaimed-fees-state,0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,0.957069716,0.0005295633705284438,0.0005295633705,token0,1807.280808,1,1888.348129,token1
359251_0x077490ea44ead91c83d019b96cb9792ec04175cf,0.0,0.0,True,1745830655,unclaimed-fees-state,0x077490ea44ead91c83d019b96cb9792ec04175cf,0.957069716,0.0005295633705284438,0.0005295633705,token0,1807.280808,1,1888.348129,token1
476486_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,0.0,0.0,True,1745830639,unclaimed-fees-state,0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,0.8666911063,0.00047955530905004743,0.0004795553091,token0,1807.280808,1,2085.265205,token1
859998_0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,248.70462140858194,0.13523932868099134,True,1745830647,unclaimed-fees-state,0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,0.8666911063,0.00047955530905004743,0.0004795553091,token0,1807.280808,1,2085.265205,token1
290064_0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,0.0,0.0,True,1745830647,unclaimed-fees-state,0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,0.8666911063,0.00047955530905004743,0.0004795553091,token0,1807.280808,1,2085.265205,token1
314789_0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,0.0,0.0,True,1745830647,unclaimed-fees-state,0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,0.8666911063,0.00047955530905004743,0.0004795553091,token0,1807.280808,1,2085.265205,token1
952534_0x75e126db7f730fada6c3b879413bea339a357e50,1798.403417413582,5.539084920073087,True,1745830609,unclaimed-fees-state,0x75e126db7f730fada6c3b879413bea339a357e50,5.533932877,0.0030620216034578625,0.003062021603,token0,1807.280808,1,326.5816279,token1
951567_0x75e126db7f730fada6c3b879413bea339a357e50,0.0,0.0,True,1745830618,unclaimed-fees-state,0x75e126db7f730fada6c3b879413bea339a357e50,5.533932877,0.0030620216034578625,0.003062021603,token0,1807.280808,1,326.5816279,token1
919460_0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,5.139306470355071,0.016496919356044977,True,1745830626,unclaimed-fees-state,0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,5.533932877,0.0030620216034578625,0.003062021603,token0,1807.280808,1,326.5816279,token1
328582_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,0.0,0.0,True,1745830639,unclaimed-fees-state,0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,5.533932877,0.0030620216034578625,0.003062021603,token0,1807.280808,1,326.5816279,token1
345318_0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,0.0,0.0,True,1745830644,unclaimed-fees-state,0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,5.533932877,0.0030620216034578625,0.003062021603,token0,1807.280808,1,326.5816279,token1
161212_0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,0.0,0.0,True,1745830647,unclaimed-fees-state,0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,5.533932877,0.0030620216034578625,0.003062021603,token0,1807.280808,1,326.5816279,token1
45535_0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,0.0,0.0,True,1745830647,unclaimed-fees-state,0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,5.533932877,0.0030620216034578625,0.003062021603,token0,1807.280808,1,326.5816279,token1
126460_0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,0.0,0.0,True,1745830647,unclaimed-fees-state,0x020ef786f8c4d19ec3f949fd933ccd1b264c9f9a,5.533932877,0.0030620216034578625,0.003062021603,token0,1807.280808,1,326.5816279,token1
680045_0x17ac2eeaf4eeefab2379118d8ffde37188243bbf,0.0,0.0,True,1745830645,unclaimed-fees-state,0x17ac2eeaf4eeefab2379118d8ffde37188243bbf,0.2421772978,0.00013400092378204297,0.0001340009238,token0,1807.280808,1,7462.635121,token1
40424_0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,1201914.110927264,0.2615246501791917,True,1745830626,unclaimed-fees-state,0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,0.0001852745028,1.0251561461283857e-07,1.025156146e-07,token0,1807.280808,1,9754611.566,token1
4380_0xbf246450f226f236ffd523dd527d28c5a852d6dd,0.0,0.0,True,1745830716,unclaimed-fees-state,0xbf246450f226f236ffd523dd527d28c5a852d6dd,1981.502401,1.0959572104265374,1.09595721,token0,1808.010734,1,0.9124443824,token1
2306_0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,0.0,0.0,True,1745830644,unclaimed-fees-state,0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,1807.285639,1,2.980038261,token0,606.4639043,0.3355661614323503,0.3355661614,token1
1846141_0xb515c3052193d329b34dccfc9e25750b7df0c40b,0.31359775110647,0.00936365,True,1745830690,unclaimed-fees-state,0xb515c3052193d329b34dccfc9e25750b7df0c40b,1808.510438,1,0.01914481682,token0,94464.75541,52.23345877744775,52.23345878,token1
1846088_0xb515c3052193d329b34dccfc9e25750b7df0c40b,0.0,0.0,True,1745830692,unclaimed-fees-state,0xb515c3052193d329b34dccfc9e25750b7df0c40b,1808.510438,1,0.01914481682,token0,94464.75541,52.23345877744775,52.23345878,token1
4128481_0xb515c3052193d329b34dccfc9e25750b7df0c40b,0.0,0.0,True,1745830692,unclaimed-fees-state,0xb515c3052193d329b34dccfc9e25750b7df0c40b,1809.481207,1,0.01909480889,token0,94762.9912,52.37025444122263,52.37025444,token1
930208_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,0.00005718,0.00005769,True,1745830638,unclaimed-fees-state,0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,94518.72536,52.298859679326824,0.9971287842,token0,94790.89046,52.44945337763405,1.002879483,token1
930217_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,9.45343,0.00016143,True,1745830638,unclaimed-fees-state,0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,1.0,0.0005533174456030549,1.054953693e-05,token0,94790.89046,52.44945337763405,94790.89046,token1
